window_idx,window_start,window_end,episode,end_total_asset,total_reward,total_cost,total_trades,sharpe
144,2021-06-14,2022-08-09,110,959194.33,-40805.67,1246.82,4109,-0.18
144,2021-06-14,2022-08-09,120,988004.28,-11995.72,1656.7,4086,0.005
144,2021-06-14,2022-08-09,130,979508.39,-20491.61,1904.42,4009,-0.048
144,2021-06-14,2022-08-09,140,963049.82,-36950.18,2097.26,4062,-0.124
144,2021-06-14,2022-08-09,150,964298.6,-35701.4,2285.2,4037,-0.12
144,2021-06-14,2022-08-09,160,999527.29,-472.71,2117.52,4069,0.085
145,2021-07-13,2022-09-07,10,930064.28,-69935.72,1120.64,3839,-0.361
145,2021-07-13,2022-09-07,20,885452.9,-114547.1,1151.16,4835,-0.641
145,2021-07-13,2022-09-07,30,888889.17,-111110.83,1283.21,4498,-0.63
145,2021-07-13,2022-09-07,40,871086.37,-128913.63,1264.59,4537,-0.736
145,2021-07-13,2022-09-07,50,869108.16,-130891.84,1308.7,4640,-0.746
145,2021-07-13,2022-09-07,60,879623.57,-120376.43,1251.79,4703,-0.677
145,2021-07-13,2022-09-07,70,893416.44,-106583.56,1304.73,4709,-0.564
145,2021-07-13,2022-09-07,80,901548.23,-98451.77,1178.86,4735,-0.529
145,2021-07-13,2022-09-07,90,901264.38,-98735.62,1072.93,4748,-0.521
145,2021-07-13,2022-09-07,100,890683.77,-109316.23,1105.84,4739,-0.594
145,2021-07-13,2022-09-07,110,888148.19,-111851.81,1072.55,4744,-0.607
145,2021-07-13,2022-09-07,120,900545.2,-99454.8,1103.53,4746,-0.524
145,2021-07-13,2022-09-07,130,903763.32,-96236.68,1097.3,4748,-0.501
145,2021-07-13,2022-09-07,140,901164.34,-98835.66,1108.54,4754,-0.539
145,2021-07-13,2022-09-07,150,886657.82,-113342.18,1054.38,4755,-0.607
145,2021-07-13,2022-09-07,160,890366.23,-109633.77,1084.19,4757,-0.568
146,2021-08-10,2022-10-05,10,974393.81,-25606.19,1357.49,3815,-0.063
146,2021-08-10,2022-10-05,20,944399.68,-55600.32,1179.61,4743,-0.251
146,2021-08-10,2022-10-05,30,928317.91,-71682.09,1203.31,4317,-0.334
146,2021-08-10,2022-10-05,40,923901.21,-76098.79,1130.14,4287,-0.356
146,2021-08-10,2022-10-05,50,912195.26,-87804.74,1082.7,4272,-0.403
146,2021-08-10,2022-10-05,60,928518.42,-71481.58,1128.89,4274,-0.318
146,2021-08-10,2022-10-05,70,932789.26,-67210.74,1118.84,4273,-0.291
146,2021-08-10,2022-10-05,80,935793.11,-64206.89,1084.47,4273,-0.287
146,2021-08-10,2022-10-05,90,958852.4,-41147.6,1225.39,4185,-0.164
146,2021-08-10,2022-10-05,100,937114.93,-62885.07,1183.09,4193,-0.288
146,2021-08-10,2022-10-05,110,939873.56,-60126.44,1293.72,4133,-0.278
146,2021-08-10,2022-10-05,120,971736.49,-28263.51,1338.84,4157,-0.084
146,2021-08-10,2022-10-05,130,953323.58,-46676.42,1261.44,4151,-0.186
146,2021-08-10,2022-10-05,140,959404.38,-40595.62,1620.93,4209,-0.144
146,2021-08-10,2022-10-05,150,958316.4,-41683.6,1375.38,4225,-0.157
146,2021-08-10,2022-10-05,160,952370.77,-47629.23,1429.12,4233,-0.188
147,2021-09-08,2022-11-02,10,947997.08,-52002.92,1357.17,3872,-0.223
147,2021-09-08,2022-11-02,20,958714.34,-41285.66,1152.27,4660,-0.168
147,2021-09-08,2022-11-02,30,961678.78,-38321.22,1091.8,4524,-0.15
147,2021-09-08,2022-11-02,40,963665.6,-36334.4,1095.36,4525,-0.141
147,2021-09-08,2022-11-02,50,939452.94,-60547.06,1095.39,4274,-0.272
147,2021-09-08,2022-11-02,60,946108.63,-53891.37,1063.14,4273,-0.234
147,2021-09-08,2022-11-02,70,938955.76,-61044.24,1092.46,4273,-0.271
147,2021-09-08,2022-11-02,80,941532.77,-58467.23,1093.06,4273,-0.266
147,2021-09-08,2022-11-02,90,948964.14,-51035.86,1061.82,4272,-0.22
147,2021-09-08,2022-11-02,100,923871.29,-76128.71,1093.78,4274,-0.369
147,2021-09-08,2022-11-02,110,948215.12,-51784.88,998.97,4267,-0.221
147,2021-09-08,2022-11-02,120,950849.56,-49150.44,998.99,4267,-0.207
147,2021-09-08,2022-11-02,130,947236.35,-52763.65,998.98,4267,-0.227
147,2021-09-08,2022-11-02,140,950305.51,-49694.49,998.98,4267,-0.212
147,2021-09-08,2022-11-02,150,942470.07,-57529.93,998.97,4267,-0.257
147,2021-09-08,2022-11-02,160,942693.77,-57306.23,998.99,4267,-0.253
148,2021-10-06,2022-12-01,10,925468.66,-74531.34,1275.13,4204,-0.32
148,2021-10-06,2022-12-01,20,872717.89,-127282.11,1330.41,4280,-0.617
148,2021-10-06,2022-12-01,30,881036.67,-118963.33,1270.8,4264,-0.564
148,2021-10-06,2022-12-01,40,866913.88,-133086.12,1379.35,4258,-0.631
148,2021-10-06,2022-12-01,50,857605.34,-142394.66,1222.79,4241,-0.662
148,2021-10-06,2022-12-01,60,868136.51,-131863.49,1302.18,4240,-0.626
148,2021-10-06,2022-12-01,70,878416.26,-121583.74,1264.98,4233,-0.551
148,2021-10-06,2022-12-01,80,892169.9,-107830.1,1263.02,4233,-0.51
148,2021-10-06,2022-12-01,90,933470.84,-66529.16,1430.97,4205,-0.285
148,2021-10-06,2022-12-01,100,884843.96,-115156.04,1540.04,4291,-0.558
148,2021-10-06,2022-12-01,110,899845.46,-100154.54,1463.36,4254,-0.465
148,2021-10-06,2022-12-01,120,903620.35,-96379.65,1486.12,4234,-0.431
148,2021-10-06,2022-12-01,130,907814.24,-92185.76,1444.84,4229,-0.41
148,2021-10-06,2022-12-01,140,898073.44,-101926.56,1542.12,4240,-0.461
148,2021-10-06,2022-12-01,150,880948.46,-119051.54,1570.67,4215,-0.545
148,2021-10-06,2022-12-01,160,876212.51,-123787.49,1401.78,4237,-0.564
149,2021-11-03,2022-12-30,10,943152.94,-56847.06,1242.21,3572,-0.217
149,2021-11-03,2022-12-30,20,905644.58,-94355.42,1356.94,3563,-0.433
149,2021-11-03,2022-12-30,30,955502.32,-44497.68,1344.87,3369,-0.154
149,2021-11-03,2022-12-30,40,963273.99,-36726.01,1351.67,3312,-0.112
149,2021-11-03,2022-12-30,50,927131.94,-72868.06,1347.98,3303,-0.307
149,2021-11-03,2022-12-30,60,929056.97,-70943.03,1348.92,3285,-0.304
149,2021-11-03,2022-12-30,70,922260.57,-77739.43,1351.71,3287,-0.334
149,2021-11-03,2022-12-30,80,912243.46,-87756.54,1308.0,3283,-0.379
149,2021-11-03,2022-12-30,90,909258.43,-90741.57,1306.31,3281,-0.405
149,2021-11-03,2022-12-30,100,920620.3,-79379.7,1350.54,3282,-0.345
149,2021-11-03,2022-12-30,110,936626.11,-63373.89,1246.93,3276,-0.264
149,2021-11-03,2022-12-30,120,936308.38,-63691.62,1255.73,3277,-0.26
149,2021-11-03,2022-12-30,130,940558.84,-59441.16,1241.97,3275,-0.242
149,2021-11-03,2022-12-30,140,932719.53,-67280.47,1250.59,3276,-0.28
149,2021-11-03,2022-12-30,150,913814.73,-86185.27,1237.75,3275,-0.37
149,2021-11-03,2022-12-30,160,908921.21,-91078.79,1265.48,3278,-0.405
150,2021-12-02,2023-01-31,10,1005917.15,5917.15,1354.71,4035,0.126
150,2021-12-02,2023-01-31,20,1008684.92,8684.92,1326.59,3900,0.141
150,2021-12-02,2023-01-31,30,1001884.57,1884.57,1480.3,3892,0.105
150,2021-12-02,2023-01-31,40,1009026.8,9026.8,1496.63,3765,0.143
150,2021-12-02,2023-01-31,50,981604.94,-18395.06,1580.49,3745,0.002
150,2021-12-02,2023-01-31,60,1007620.05,7620.05,1443.6,3789,0.135
150,2021-12-02,2023-01-31,70,1005412.0,5412.0,1450.32,3769,0.123
150,2021-12-02,2023-01-31,80,1003430.71,3430.71,1423.89,3798,0.113
150,2021-12-02,2023-01-31,90,977447.72,-22552.28,1333.31,3679,-0.02
150,2021-12-02,2023-01-31,100,977125.01,-22874.99,1275.26,3627,-0.023
150,2021-12-02,2023-01-31,110,980608.0,-19392.0,1315.29,3634,-0.006
150,2021-12-02,2023-01-31,120,1008892.96,8892.96,1301.51,3662,0.141
150,2021-12-02,2023-01-31,130,1004994.53,4994.53,1325.24,3688,0.121
150,2021-12-02,2023-01-31,140,997706.0,-2294.0,1322.91,3638,0.086
150,2021-12-02,2023-01-31,150,995306.75,-4693.25,1332.41,3647,0.072
150,2021-12-02,2023-01-31,160,998193.28,-1806.72,1376.0,3692,0.086
151,2021-12-31,2023-03-01,10,943156.89,-56843.11,1202.71,4590,-0.209
151,2021-12-31,2023-03-01,20,920877.51,-79122.49,1063.14,4769,-0.321
151,2021-12-31,2023-03-01,30,896376.83,-103623.17,1063.87,4643,-0.439
151,2021-12-31,2023-03-01,40,913055.74,-86944.26,998.99,4654,-0.353
151,2021-12-31,2023-03-01,50,893277.55,-106722.45,998.98,4717,-0.454
151,2021-12-31,2023-03-01,60,905099.71,-94900.29,998.96,4729,-0.397
151,2021-12-31,2023-03-01,70,923715.23,-76284.77,1136.31,4692,-0.313
151,2021-12-31,2023-03-01,80,917018.38,-82981.62,1135.15,4713,-0.354
151,2021-12-31,2023-03-01,90,921457.85,-78542.15,1131.78,4690,-0.329
151,2021-12-31,2023-03-01,100,910517.1,-89482.9,1090.28,4671,-0.378
151,2021-12-31,2023-03-01,110,919488.86,-80511.14,1134.53,4672,-0.33
151,2021-12-31,2023-03-01,120,931434.99,-68565.01,1134.09,4668,-0.261
151,2021-12-31,2023-03-01,130,925603.94,-74396.06,1088.42,4677,-0.297
151,2021-12-31,2023-03-01,140,928991.95,-71008.05,1170.67,4686,-0.285
151,2021-12-31,2023-03-01,150,921621.25,-78378.75,1162.68,4670,-0.318
151,2021-12-31,2023-03-01,160,910327.08,-89672.92,1159.2,4691,-0.372
152,2022-01-31,2023-03-29,10,977802.97,-22197.03,1301.29,3775,-0.023
152,2022-01-31,2023-03-29,20,990487.51,-9512.49,1288.83,3958,0.043
152,2022-01-31,2023-03-29,30,986656.52,-13343.48,1238.9,3885,0.025
152,2022-01-31,2023-03-29,40,986983.23,-13016.77,1193.88,3943,0.027
152,2022-01-31,2023-03-29,50,976218.17,-23781.83,1230.17,3822,-0.025
152,2022-01-31,2023-03-29,60,978540.68,-21459.32,1252.65,3809,-0.014
152,2022-01-31,2023-03-29,70,967845.86,-32154.14,1270.08,3814,-0.073
152,2022-01-31,2023-03-29,80,971197.45,-28802.55,1133.81,3757,-0.056
152,2022-01-31,2023-03-29,90,971413.11,-28586.89,1129.36,3770,-0.054
152,2022-01-31,2023-03-29,100,964657.56,-35342.44,1133.72,3734,-0.088
152,2022-01-31,2023-03-29,110,971005.19,-28994.81,1131.92,3650,-0.057
152,2022-01-31,2023-03-29,120,974731.53,-25268.47,1134.65,3914,-0.035
152,2022-01-31,2023-03-29,130,975241.44,-24758.56,1128.44,3936,-0.034
152,2022-01-31,2023-03-29,140,966823.66,-33176.34,1131.88,3952,-0.072
152,2022-01-31,2023-03-29,150,970908.34,-29091.66,2065.56,3948,-0.054
152,2022-01-31,2023-03-29,160,963255.01,-36744.99,2201.98,3942,-0.092
153,2022-03-01,2023-04-27,10,992255.58,-7744.42,1294.98,4146,0.051
153,2022-03-01,2023-04-27,20,987491.55,-12508.45,1049.53,4746,0.032
153,2022-03-01,2023-04-27,30,982847.03,-17152.97,1074.04,4664,0.008
153,2022-03-01,2023-04-27,40,995661.29,-4338.71,999.0,4769,0.071
153,2022-03-01,2023-04-27,50,989119.81,-10880.19,998.98,4769,0.042
153,2022-03-01,2023-04-27,60,990070.48,-9929.52,998.99,4769,0.045
153,2022-03-01,2023-04-27,70,986093.99,-13906.01,1117.14,4524,0.02
153,2022-03-01,2023-04-27,80,993583.13,-6416.87,1116.37,4571,0.058
153,2022-03-01,2023-04-27,90,977419.23,-22580.77,1113.69,4544,-0.025
153,2022-03-01,2023-04-27,100,992585.4,-7414.6,1088.21,4545,0.055
153,2022-03-01,2023-04-27,110,994566.16,-5433.84,1116.01,4561,0.062
153,2022-03-01,2023-04-27,120,1002266.26,2266.26,1115.59,4581,0.106
153,2022-03-01,2023-04-27,130,998946.18,-1053.82,1077.13,4596,0.088
153,2022-03-01,2023-04-27,140,998290.76,-1709.24,1117.22,4610,0.081
153,2022-03-01,2023-04-27,150,996007.03,-3992.97,998.98,4606,0.073
153,2022-03-01,2023-04-27,160,995384.34,-4615.66,998.99,4607,0.069
154,2022-03-29,2023-05-25,10,952870.5,-47129.5,1115.26,4768,-0.156
154,2022-03-29,2023-05-25,20,957276.3,-42723.7,1051.83,4864,-0.136
154,2022-03-29,2023-05-25,30,958003.09,-41996.91,1129.53,4891,-0.124
154,2022-03-29,2023-05-25,40,965388.89,-34611.11,1161.53,4859,-0.086
154,2022-03-29,2023-05-25,50,961562.73,-38437.27,1203.28,4857,-0.101
154,2022-03-29,2023-05-25,60,946593.23,-53406.77,1202.02,4780,-0.19
154,2022-03-29,2023-05-25,70,941291.01,-58708.99,1206.94,4797,-0.218
154,2022-03-29,2023-05-25,80,959837.23,-40162.77,1160.62,4825,-0.123
154,2022-03-29,2023-05-25,90,940472.15,-59527.85,1176.94,4838,-0.226
154,2022-03-29,2023-05-25,100,955485.61,-44514.39,1204.85,4849,-0.145
154,2022-03-29,2023-05-25,110,959587.49,-40412.51,1133.89,4874,-0.111
154,2022-03-29,2023-05-25,120,953206.97,-46793.03,1177.61,4852,-0.147
154,2022-03-29,2023-05-25,130,951411.45,-48588.55,1131.28,4846,-0.159
154,2022-03-29,2023-05-25,140,961333.95,-38666.05,1122.18,4848,-0.116
154,2022-03-29,2023-05-25,150,958157.71,-41842.29,1080.75,4838,-0.121
154,2022-03-29,2023-05-25,160,961306.32,-38693.68,1082.01,4848,-0.105
155,2022-04-27,2023-06-26,10,1022538.03,22538.03,1177.72,4084,0.214
155,2022-04-27,2023-06-26,20,1024037.31,24037.31,999.0,4267,0.223
155,2022-04-27,2023-06-26,30,1027091.8,27091.8,998.98,4267,0.24
155,2022-04-27,2023-06-26,40,1026640.57,26640.57,999.0,4267,0.237
155,2022-04-27,2023-06-26,50,1024785.58,24785.58,999.0,4267,0.227
155,2022-04-27,2023-06-26,60,1024307.85,24307.85,998.97,4267,0.225
155,2022-04-27,2023-06-26,70,1023536.73,23536.73,999.0,4267,0.22
155,2022-04-27,2023-06-26,80,1026109.22,26109.22,999.0,4267,0.235
155,2022-04-27,2023-06-26,90,1023385.46,23385.46,998.98,4267,0.219
155,2022-04-27,2023-06-26,100,1024018.05,24018.05,998.99,4267,0.223
155,2022-04-27,2023-06-26,110,1022254.06,22254.06,998.99,4267,0.213
155,2022-04-27,2023-06-26,120,1023555.0,23555.0,998.98,4267,0.22
155,2022-04-27,2023-06-26,130,1023949.76,23949.76,998.97,4267,0.222
155,2022-04-27,2023-06-26,140,1023162.22,23162.22,998.99,4267,0.218
155,2022-04-27,2023-06-26,150,1023068.48,23068.48,998.98,4267,0.218
155,2022-04-27,2023-06-26,160,1023946.97,23946.97,998.99,4267,0.222
156,2022-05-25,2023-07-25,10,1013752.07,13752.07,1289.62,3829,0.165
156,2022-05-25,2023-07-25,20,1036218.98,36218.98,1216.05,4714,0.293
156,2022-05-25,2023-07-25,30,1015034.94,15034.94,1177.57,4279,0.173
156,2022-05-25,2023-07-25,40,1016022.55,16022.55,998.98,4267,0.178
156,2022-05-25,2023-07-25,50,1013977.02,13977.02,998.97,4267,0.167
156,2022-05-25,2023-07-25,60,1013587.1,13587.1,998.96,4267,0.165
156,2022-05-25,2023-07-25,70,1014372.09,14372.09,998.98,4267,0.169
156,2022-05-25,2023-07-25,80,1017070.43,17070.43,998.97,4267,0.184
156,2022-05-25,2023-07-25,90,1011511.93,11511.93,998.97,4267,0.153
156,2022-05-25,2023-07-25,100,1011164.7,11164.7,998.99,4267,0.151
156,2022-05-25,2023-07-25,110,1012684.45,12684.45,999.0,4267,0.16
156,2022-05-25,2023-07-25,120,1013114.06,13114.06,998.99,4267,0.162
156,2022-05-25,2023-07-25,130,1013041.59,13041.59,998.99,4267,0.162
156,2022-05-25,2023-07-25,140,1012959.15,12959.15,998.99,4267,0.161
156,2022-05-25,2023-07-25,150,1012692.27,12692.27,998.99,4267,0.16
156,2022-05-25,2023-07-25,160,1012378.64,12378.64,999.0,4267,0.158
157,2022-06-24,2023-08-22,10,1061175.79,61175.79,1364.39,4278,0.464
157,2022-06-24,2023-08-22,20,1093315.85,93315.85,1182.03,4953,0.625
157,2022-06-24,2023-08-22,30,1103609.49,103609.49,1124.74,4925,0.687
157,2022-06-24,2023-08-22,40,1081066.68,81066.68,1168.8,4846,0.553
157,2022-06-24,2023-08-22,50,1081090.16,81090.16,1148.63,4939,0.554
157,2022-06-24,2023-08-22,60,1084345.03,84345.03,1074.87,4929,0.572
157,2022-06-24,2023-08-22,70,1087264.12,87264.12,1079.32,4907,0.578
157,2022-06-24,2023-08-22,80,1085017.1,85017.1,1080.01,4934,0.577
157,2022-06-24,2023-08-22,90,1083541.56,83541.56,1083.62,4932,0.565
157,2022-06-24,2023-08-22,100,1085853.28,85853.28,1084.31,4947,0.577
157,2022-06-24,2023-08-22,110,1082294.28,82294.28,1044.29,4925,0.557
157,2022-06-24,2023-08-22,120,1090839.17,90839.17,1081.77,4955,0.605
157,2022-06-24,2023-08-22,130,1088340.01,88340.01,1066.16,4965,0.589
157,2022-06-24,2023-08-22,140,1090815.8,90815.8,1062.08,4966,0.608
157,2022-06-24,2023-08-22,150,1087341.71,87341.71,999.18,4977,0.585
157,2022-06-24,2023-08-22,160,1087676.92,87676.92,998.96,4955,0.586
158,2022-07-25,2023-09-20,10,1108827.17,108827.17,1338.15,4262,0.725
158,2022-07-25,2023-09-20,20,1137517.67,137517.67,1050.92,4523,0.862
158,2022-07-25,2023-09-20,30,1135037.79,135037.79,998.99,4769,0.857
158,2022-07-25,2023-09-20,40,1133634.68,133634.68,999.0,4769,0.851
158,2022-07-25,2023-09-20,50,1133962.74,133962.74,998.97,4769,0.842
158,2022-07-25,2023-09-20,60,1135028.7,135028.7,998.99,4769,0.858
158,2022-07-25,2023-09-20,70,1130586.15,130586.15,999.0,4769,0.822
158,2022-07-25,2023-09-20,80,1138536.3,138536.3,998.99,4769,0.871
158,2022-07-25,2023-09-20,90,1124231.5,124231.5,998.99,4769,0.798
158,2022-07-25,2023-09-20,100,1136828.73,136828.73,999.0,4769,0.857
158,2022-07-25,2023-09-20,110,1126162.06,126162.06,998.99,4769,0.805
158,2022-07-25,2023-09-20,120,1128768.33,128768.33,998.97,4769,0.821
158,2022-07-25,2023-09-20,130,1139796.34,139796.34,999.0,4769,0.875
158,2022-07-25,2023-09-20,140,1130125.43,130125.43,998.96,4769,0.843
158,2022-07-25,2023-09-20,150,1142558.95,142558.95,998.98,4769,0.885
158,2022-07-25,2023-09-20,160,1144131.63,144131.63,998.98,4769,0.888
159,2022-08-22,2023-10-18,10,1021256.53,21256.53,1341.09,3834,0.213
159,2022-08-22,2023-10-18,20,1044841.29,44841.29,1080.27,4718,0.354
159,2022-08-22,2023-10-18,30,1037268.62,37268.62,1017.59,4511,0.313
159,2022-08-22,2023-10-18,40,1027872.3,27872.3,1196.06,4153,0.252
159,2022-08-22,2023-10-18,50,1026765.47,26765.47,1098.14,4206,0.245
159,2022-08-22,2023-10-18,60,1031173.22,31173.22,998.97,4215,0.272
159,2022-08-22,2023-10-18,70,1030880.44,30880.44,998.97,4240,0.27
159,2022-08-22,2023-10-18,80,1034872.09,34872.09,998.99,4388,0.295
159,2022-08-22,2023-10-18,90,1031098.87,31098.87,998.98,4400,0.271
159,2022-08-22,2023-10-18,100,1031503.19,31503.19,998.99,4376,0.274
159,2022-08-22,2023-10-18,110,1027387.17,27387.17,1096.9,4296,0.25
159,2022-08-22,2023-10-18,120,1033760.33,33760.33,1140.67,4281,0.288
159,2022-08-22,2023-10-18,130,1026766.6,26766.6,1090.09,4288,0.245
159,2022-08-22,2023-10-18,140,1027491.04,27491.04,1110.1,4280,0.25
159,2022-08-22,2023-10-18,150,1031472.87,31472.87,1109.27,4285,0.274
159,2022-08-22,2023-10-18,160,1033817.66,33817.66,1096.05,4302,0.288
160,2022-09-20,2023-11-15,10,1115150.5,115150.5,1330.41,4138,0.84
160,2022-09-20,2023-11-15,20,1147989.61,147989.61,1206.72,4664,1.006
160,2022-09-20,2023-11-15,30,1148627.54,148627.54,1114.37,4623,1.017
160,2022-09-20,2023-11-15,40,1137222.85,137222.85,1061.34,4525,0.941
160,2022-09-20,2023-11-15,50,1146977.05,146977.05,1061.35,4524,0.987
160,2022-09-20,2023-11-15,60,1138652.39,138652.39,1061.8,4525,0.951
160,2022-09-20,2023-11-15,70,1134587.24,134587.24,1062.01,4525,0.92
160,2022-09-20,2023-11-15,80,1139253.94,139253.94,999.0,4518,0.954
160,2022-09-20,2023-11-15,90,1138910.94,138910.94,998.98,4518,0.951
160,2022-09-20,2023-11-15,100,1138203.64,138203.64,998.99,4518,0.944
160,2022-09-20,2023-11-15,110,1136110.66,136110.66,998.97,4518,0.934
160,2022-09-20,2023-11-15,120,1142972.66,142972.66,998.97,4518,0.973
160,2022-09-20,2023-11-15,130,1139238.72,139238.72,999.0,4518,0.95
160,2022-09-20,2023-11-15,140,1140272.86,140272.86,998.96,4518,0.961
160,2022-09-20,2023-11-15,150,1139283.06,139283.06,998.98,4518,0.955
160,2022-09-20,2023-11-15,160,1138571.39,138571.39,998.98,4518,0.951
161,2022-10-18,2023-12-14,10,1094646.5,94646.5,1319.29,3850,0.774
161,2022-10-18,2023-12-14,20,1116280.94,116280.94,1172.56,3823,0.892
161,2022-10-18,2023-12-14,30,1120128.4,120128.4,1174.99,3668,0.946
161,2022-10-18,2023-12-14,40,1106533.55,106533.55,1070.52,3756,0.837
161,2022-10-18,2023-12-14,50,1115766.53,115766.53,1070.52,3759,0.9
161,2022-10-18,2023-12-14,60,1112936.48,112936.48,1071.04,3755,0.883
161,2022-10-18,2023-12-14,70,1106191.41,106191.41,1096.23,3739,0.838
161,2022-10-18,2023-12-14,80,1091123.14,91123.14,1211.54,3707,0.736
161,2022-10-18,2023-12-14,90,1112200.78,112200.78,1185.93,3723,0.862
161,2022-10-18,2023-12-14,100,1111252.44,111252.44,1188.79,3727,0.861
161,2022-10-18,2023-12-14,110,1088985.59,88985.59,1188.67,3719,0.719
161,2022-10-18,2023-12-14,120,1112486.16,112486.16,1549.69,3698,0.827
161,2022-10-18,2023-12-14,130,1133405.6,133405.6,1594.0,3709,0.974
161,2022-10-18,2023-12-14,140,1125029.41,125029.41,1506.29,3731,0.948
161,2022-10-18,2023-12-14,150,1107539.25,107539.25,1367.22,3702,0.836
161,2022-10-18,2023-12-14,160,1132246.41,132246.41,1500.53,3675,1.011
