date,window_seq,account_value,strategy_compounded,Close,benchmark_continuous,benchmark_window_value,benchmark_compounded,equal_weight_window_value,equal_weight_compounded
2019-08-09,107,1015914.5746188816,2123302.2997541297,26287.439453125,2183313.1048077703,1022151.9936650003,2049930.6914959312,1022103.9149414828,2706573.051707626
2019-08-12,107,1003088.2217746432,2096494.7067024736,25896.439453125,2150838.4537295597,1006948.4805866086,2019439.9736074826,1011149.0179948179,2677564.035670568
2019-08-13,107,1016432.6457248386,2124385.089191546,26279.91015625,2182687.7562428606,1021859.2270064066,2049343.5465677625,1026759.3109100617,2718900.7310065604
2019-08-14,107,985379.0256076512,2059481.7748206004,25479.419921875,2116202.740762442,990733.2327674165,1986920.2168777722,997789.1477349238,2642186.551746333
2019-08-15,107,990339.156467026,2069848.6477092416,25579.390625,2124505.8448596997,994620.4601137514,1994716.0698345348,999993.1566852585,2648022.857765218
2019-08-16,107,1002961.6882358248,2096230.2465198154,25886.009765625,2149972.2121376996,1006542.936110113,2018626.652228385,1012691.9555827363,2681649.797631636
2019-08-19,107,1011117.3820834812,2113275.9745125608,26135.7890625,2170717.7249575886,1016255.270654232,2038104.7854135274,1021963.8228566704,2706202.082126189
2019-08-20,107,1006485.7053867038,2103595.5840272936,25962.439453125,2156320.1083872626,1009514.8024873091,2024586.7444019523,1014183.2656242164,2685598.847734083
2019-08-21,107,1016111.1848636324,2123713.223069204,26202.73046875,2176277.568463096,1018858.197880339,2043324.9683624401,1023180.83905963,2709424.7909039073
2019-08-22,107,1019745.0321384128,2131308.109950703,26252.240234375,2180389.620544006,1020783.3190291568,2047185.8079951638,1023677.7637289296,2710740.6677917596
2019-08-23,107,1000709.5443759616,2091523.1753186581,25628.900390625,2128617.89694061,996545.5812625693,1998576.9094672587,999599.4990398652,2646980.436188463
2019-08-26,107,1012321.6022067722,2115792.8429787443,25898.830078125,2151037.0079820757,1007041.436848637,2019626.3978337029,1011660.4593451333,2678918.353324631
2019-08-27,107,1006451.8599277196,2103524.845657462,25777.900390625,2140993.1476072427,1002339.2473717263,2010196.1344426523,1009689.3184793354,2673698.691536335
2019-08-28,107,1015659.4679446872,2122769.116550018,26036.099609375,2162437.980184156,1012378.9793387242,2030330.864718673,1017418.7354196069,2694166.5043390566
2019-08-29,107,1030538.5558047948,2153867.008302838,26362.25,2189526.5227278112,1025060.9019202834,2055764.5208561516,1030001.9015768707,2727487.2439708575
2019-08-30,107,1032685.5616031344,2158354.3367289607,26403.279296875,2192934.2263083737,1026656.2713618084,2058964.0418693922,1031128.2930260435,2730469.9746868233
2019-09-03,108,1000000.0,2158354.3367289607,26118.01953125,2169241.869900895,1000000.0,2058964.0418693922,1000000.0,2730469.9746868233
2019-09-04,108,1002029.4470436096,2162734.602556697,26355.470703125,2188963.465693102,1009091.4692666834,2077683.050177254,1010233.162332302,2758411.31718127
2019-09-05,108,1010587.5989791872,2181206.126901237,26728.150390625,2219916.5163721284,1023360.5330850213,2107062.5394903515,1023726.1069178391,2795253.3972421926
2019-09-06,108,1011743.7858585356,2183701.5878663473,26797.4609375,2225673.12973736,1026014.277439262,2112526.5036920467,1025640.7205010845,2800481.192144371
2019-09-09,108,1009888.8089305534,2179697.8903693045,26835.509765625,2228833.2893723836,1027471.0811635825,2115526.010176484,1024201.4750495217,2796551.3756526746
2019-09-10,108,1008641.5856563224,2177005.940606499,26909.4296875,2234972.73610031,1030301.3080797757,2121353.3456272567,1023996.1841428796,2795990.834996012
2019-09-11,108,1017248.5861583212,2195582.8974662162,27137.0390625,2253876.9177761534,1039015.9571643918,2139296.494729991,1031663.4802161244,2816926.1567110415
2019-09-12,108,1017700.0920769232,2196557.40722369,27182.44921875,2257648.4752688026,1040754.6095226101,2142876.317416874,1034428.5158439087,2824476.0034716455
2019-09-13,108,1019840.117646839,2201176.3406932284,27219.51953125,2260727.363923017,1042173.9480928892,2145798.684496317,1033766.7973935185,2822669.201111159
2019-09-16,108,1012607.0449959296,2185564.8069692627,27076.8203125,2248875.426997084,1036710.3171855279,2134549.264920014,1027421.3641168287,2805343.1860727784
2019-09-17,108,1015287.7936439628,2191350.8124394254,27110.80078125,2251697.6875242717,1038011.3526147013,2137228.05008588,1029318.2597267579,2810522.6025808053
2019-09-18,108,1016185.2319999808,2193287.8024070836,27147.080078125,2254710.878080227,1039400.4049826113,2140088.0589636806,1030669.5631679863,2814212.296053771
2019-09-19,108,1014640.3513023604,2189953.402453646,27094.7890625,2250367.828241487,1037398.3000541562,2135965.796907942,1029295.7516242722,2810461.1448827814
2019-09-20,108,1009806.2249824752,2179519.6449468257,26935.0703125,2237102.3277890626,1031283.0297210094,2123374.675185682,1025725.995054086,2800714.031750947
2019-09-23,108,1010254.298693588,2180486.7467843806,26949.990234375,2238341.507474497,1031854.2798442107,2124550.858648267,1026984.7418339641,2804151.0020391378
2019-09-24,108,1004090.3686224594,2167182.801584066,26807.76953125,2226529.313842573,1026408.970219764,2113339.161934686,1020686.5923536125,2786954.0939869485
2019-09-25,108,1010408.4154936448,2180819.3854481457,26970.7109375,2240062.473213831,1032647.6287847846,2126184.3355895635,1026543.7928486121,2802947.0040742652
2019-09-26,108,1008543.2765852584,2176793.7547966284,26891.119140625,2233451.946788758,1029600.2385804938,2119909.868737384,1023803.5407704457,2795464.828051759
2019-09-27,108,1005650.7473150864,2170550.651702237,26820.25,2227565.883837327,1026886.8191904746,2114323.0357828233,1020697.3679152706,2786983.5163345165
2019-09-30,108,1006929.0522390977,2173309.6866786387,26916.830078125,2235587.378308467,1030584.6523286051,2121936.7412470668,1025134.9043003033,2799100.076195428
2019-10-01,109,1000000.0,2173309.6866786387,26573.0390625,2207033.6870648717,1000000.0,2121936.7412470668,1000000.0,2799100.076195428
2019-10-02,109,993585.5824146272,2159369.1708059465,26078.619140625,2165969.455737488,981393.926350986,2082455.829960875,981315.7238793124,2746800.917482355
2019-10-03,109,997105.693568802,2167019.4624754996,26201.0390625,2176137.0880850903,986000.8484868797,2092231.4273050923,986521.8713192949,2761373.4451782946
2019-10-04,109,1008575.1186977389,2191946.0752088535,26573.720703125,2207090.300981643,1000025.6515870616,2121991.172292124,1000762.828466236,2801235.3094133935
2019-10-07,109,1006298.646349808,2186998.5958036394,26478.01953125,2199141.8043974577,996424.2128637785,2114349.14714384,997606.1158634751,2792399.3549264786
2019-10-08,109,994355.14775898,2161041.6746233604,26164.0390625,2173064.0392618324,984608.4597611125,2089276.8665097887,984405.8490683979,2755450.4871345777
2019-10-09,109,1001676.6398702622,2176953.5443497514,26346.009765625,2188177.6839944185,991456.4045030369,2103807.7720597074,991330.6269672052,2774833.633478766
2019-10-10,109,1006542.7138973773,2187529.0301689757,26496.669921875,2200690.819558632,997126.0667458705,2115838.4366832376,996440.2685101376,2789136.031510919
2019-10-11,109,1018857.0494901582,2214291.8949977783,26816.58984375,2227261.888192543,1009165.334107144,2141385.0004348205,1007924.6168763591,2821281.8718978646
2019-10-14,109,1019143.7640125888,2214915.0144466874,26787.359375,2224834.140689963,1008065.3293737278,2139050.859975439,1007120.3544765661,2819030.660953323
2019-10-15,109,1029590.2299337084,2237618.4200246157,27024.80078125,2244554.9253945374,1017000.7547005615,2158011.267275117,1016772.8847845423,2846049.0592738576
2019-10-16,109,1027100.6925852892,2232207.8843899476,27001.98046875,2242659.5758141456,1016141.9777858726,2156188.996987304,1014208.9795965678,2838872.4320668406
2019-10-17,109,1028875.5384671022,2236065.174137254,27025.880859375,2244644.631686728,1017041.4003385126,2158097.514747657,1015158.2588988404,2841529.5598341622
2019-10-18,109,1023805.9128130036,2225047.3075953666,26770.19921875,2223408.897501558,1007419.5561819737,2137680.5701133437,1008719.9038615735,2823507.9597587753
2019-10-21,109,1030156.9503877716,2238850.07907707,26827.640625,2228179.714957851,1009581.1985185879,2142267.4384088404,1013818.5454142672,2837779.5677174134
2019-10-22,109,1029829.0942323762,2238137.546118712,26788.099609375,2224895.621132531,1008093.1859682731,2139109.9699068908,1010480.9791663756,2828437.385778633
2019-10-23,109,1029747.2715089876,2237959.7200013814,26833.94921875,2228703.677568658,1009818.6043243431,2142771.1985106575,1012145.7053937595,2833097.1210885476
2019-10-24,109,1024706.384469803,2227004.311369668,26805.529296875,2226343.250339602,1008749.1021944528,2140501.7826464013,1010427.1084654462,2828286.5962955565
2019-10-25,109,1034157.5044954376,2247544.5220713424,26958.060546875,2239011.790294266,1014489.177676269,2152681.8597087986,1018287.0338458361,2850287.314026696
2019-10-28,109,1042643.296655472,2265986.7763718865,27090.720703125,2250029.9291336513,1019481.4616200806,2163275.1704319105,1023766.81361192,2865625.765987476
2019-10-29,110,1000000.0,2265986.7763718865,27071.4609375,2248430.302104188,1000000.0,2163275.1704319105,1000000.0,2865625.765987476
2019-10-30,110,1001210.4210762024,2268729.574524403,27186.689453125,2258000.6495189765,1004256.4572296644,2172483.058670849,1006440.826463255,2884082.764254833
2019-10-31,110,996787.2460285188,2258706.7183567737,27046.23046875,2246334.776096015,999068.0049071511,2161259.008588586,1002362.3501762935,2872395.3775209477
2019-11-01,110,1006445.6202404024,2280592.466602153,27347.359375,2271345.149906839,1010191.4868258116,2185322.1608319725,1010561.72038887,2895891.704066977
2019-11-04,110,1005310.7424828644,2278020.8486107737,27462.109375,2280875.7540276176,1014430.2680376907,2194491.810980524,1012405.0794618255,2901174.081322405
2019-11-05,110,1007743.5990502472,2283533.669421273,27492.630859375,2283410.727315258,1015557.7093843349,2196930.7768518375,1012116.7461247554,2900347.8258825038
2019-11-06,110,1008965.2112099762,2286301.8264210736,27492.560546875,2283404.887484302,1015555.1120919257,2196925.1581936586,1014261.6049664081,2906494.18864355
2019-11-07,110,1015810.9014260408,2301814.0699258144,27674.80078125,2298540.9182355534,1022286.9332816184,2211487.9398251083,1019518.0252278546,2921557.1219816096
2019-11-08,110,1016070.062864029,2302401.326317241,27681.240234375,2299075.74942064,1022524.8019780979,2212002.5152700255,1022111.8038001215,2928989.920689564
2019-11-11,110,1018476.7851464386,2307854.927183581,27691.490234375,2299927.067000056,1022903.429493756,2212821.5907734907,1019821.8722688231,2922427.8338911277
2019-11-12,110,1018444.3053109284,2307781.3283058163,27691.490234375,2299927.067000056,1022903.429493756,2212821.5907734907,1020821.1439456531,2925291.372555474
2019-11-13,110,1018376.5583855744,2307627.814668824,27783.58984375,2307576.434465255,1026305.5218148031,2220181.252619129,1025500.0785553787,2938699.448130474
2019-11-14,110,1019892.959951126,2311063.9605640336,27781.9609375,2307441.145048099,1026245.3512073224,2220051.0870379764,1022206.7458644508,2929261.989115382
2019-11-15,110,1029107.3267571564,2331943.5938991387,28004.890625,2325956.6535302913,1034480.2110848399,2237865.354942996,1028202.8474643239,2946444.572355457
2019-11-18,110,1029938.50173732,2333827.02541304,28036.220703125,2328558.7848739293,1035637.5212941904,2240368.935383371,1029378.8926571436,2949814.677761967
2019-11-19,110,1026563.8109414215,2326180.0206951904,27934.01953125,2320070.428361334,1031862.2846303491,2232202.059645979,1028819.2621118082,2948210.98605182
2019-11-20,110,1023838.6419503328,2320004.8237980045,27821.08984375,2310691.0109753134,1027690.7444330645,2223177.8703147345,1025047.9561644068,2937403.834557525
2019-11-21,110,1019339.7697884674,2309810.43897063,27766.2890625,2306139.511614937,1025666.4435881076,2218798.750559355,1023154.3336510613,2931977.421092228
2019-11-22,110,1024531.1760842438,2321574.096987633,27875.619140625,2315219.9620994967,1029705.0168434412,2227535.2958065886,1026620.6401924798,2941910.558430128
2019-11-25,110,1031574.3094536896,2337533.7440670207,28066.470703125,2331071.209925377,1036754.9342062545,2242786.2069911594,1032901.3411647561,2959908.6969647454
2019-11-26,111,1000000.0,2337533.7440670207,28121.6796875,2335656.6127488054,1000000.0,2242786.2069911594,1000000.0,2959908.6969647454
2019-11-27,111,999892.3863929748,2337282.1936292783,28164.0,2339171.5421144273,1001504.8998840142,2246161.375693929,1001488.6642846734,2964315.007327811
2019-11-29,111,997504.2269905088,2331699.7904398036,28051.41015625,2329820.3505780296,997501.232784426,2237182.0063455882,998622.3859780709,2955831.085240177
2019-12-02,111,986308.2813751218,2305528.8897670973,27783.0390625,2307530.689122763,987958.0228221387,2215778.6266717496,990517.2125651742,2931840.5119649367
2019-12-03,111,977137.7115283506,2284092.3732979456,27502.810546875,2284256.2050637174,977993.1658598584,2193429.5829221075,982266.2900254161,2907418.534581524
2019-12-04,111,979156.8046430396,2288812.071585945,27649.779296875,2296462.749502722,983219.338394116,2205150.7705972968,986611.6801121738,2920280.4924910227
2019-12-05,111,979642.3007787511,2289946.9351857845,27677.7890625,2298789.1110511986,984215.3587576312,2207384.6313304706,987968.9710313509,2924297.9496870064
2019-12-06,111,990185.3158048436,2314591.5885734814,28015.060546875,2326801.3201911184,996208.6496322482,2234283.0186804947,998043.635511315,2954118.0367002534
2019-12-09,111,987059.0678342626,2307283.8784499275,27909.599609375,2318042.2226266847,992458.4846822195,2225872.2004566286,994781.2191814757,2944461.582232442
2019-12-10,111,985533.2472471044,2303717.221340053,27881.720703125,2315726.729652488,991467.1176458332,2223648.7761413557,994465.3059301301,2943526.507852298
2019-12-11,111,985817.46510828,2304381.590181217,27911.30078125,2318183.5140923234,992518.9779348951,2226007.8738893457,995537.195264655,2946699.2024157424
2019-12-12,111,993787.7657712745,2323012.4369313265,28132.05078125,2336517.9878148683,1000368.793538126,2243613.332051696,1004375.6175797008,2972860.1254934934
2019-12-13,111,996081.463040714,2328374.031697316,28135.380859375,2336794.5686976626,1000487.21029566,2243878.9155221693,1005655.2837787067,2976647.820605143
2019-12-16,111,998872.281388645,2334897.663759166,28235.890625,2345142.4448322523,1004061.3127938716,2251894.8633075315,1010697.2146405771,2991571.475612688
2019-12-17,111,1000266.172982578,2338155.932395556,28267.16015625,2347739.547432567,1005173.2496197467,2254388.6998836496,1012380.3596878278,2996553.4312762986
2019-12-18,111,999115.7834523962,2335466.8580499343,28239.279296875,2345423.8922408437,1004181.8131307168,2252165.1198009453,1010095.1843666916,2989789.5209691785
2019-12-19,111,1005185.8298696324,2349655.796378277,28376.9609375,2356859.092341029,1009077.7383441101,2263145.6333400044,1015743.4503675626,3006507.872627927
2019-12-20,111,1006570.6200536536,2352892.7901618793,28455.08984375,2363348.1178387045,1011855.9829979928,2269376.6421293793,1020489.5848084567,3020555.997236493
2019-12-23,111,1009044.253060703,2358674.990786296,28551.529296875,2371357.932647932,1015285.3461867026,2277067.970587781,1021541.1116681632,3023668.42073363
2019-12-24,111,1007580.8596853064,2355254.2593904617,28515.44921875,2368361.2882796866,1014002.3474993575,2274190.4788282155,1020492.4952733953,3020564.611946977
2019-12-26,112,1000000.0,2355254.2593904617,28621.390625,2377160.291355655,1000000.0,2274190.4788282155,1000000.0,3020564.611946977
2019-12-27,112,999891.46728096,2354998.637241659,28645.259765625,2379142.7517478126,1000833.9615966862,2276087.0663511073,1001434.941443085,3024898.9452901757
2019-12-30,112,994943.5916259764,2343345.132030325,28462.140625,2363933.723109606,994435.9796459051,2261536.8367149266,994900.9057370671,3005162.46826338
2019-12-31,112,996355.8269042968,2346671.3051848505,28538.439453125,2370270.7507848893,997101.7770253782,2267599.367733809,997829.1114378942,3014007.3027798
2020-01-02,112,1009729.8955776975,2378170.6373932585,28868.80078125,2397709.03431582,1008644.2395302029,2293849.1260645133,1008346.8936770228,3045776.943607476
